,GDP,FEDFUNDS,LIBOR,MORTGAGE30US,REAL_USER_COST,UNEMPLOYMENT_RT,XLB,XLF,XLI,XLK,XLU,XLV,XLY,GSPC
3687,1.0,0.0,0.0,0.0,1.0,1.0,0.8613569657031288,0.1019757172920378,0.7011903549812366,0.9301046567324016,0.9776659840379868,0.9444519474095622,0.9786840903438,0.9557716063009104
3688,1.0,0.0,0.0,0.0,1.0,1.0,0.857564371915001,0.10676157299967726,0.7068352080306655,0.9417761765102424,0.982696165047288,0.9431004341067536,0.9826519808511144,0.9642630586261792
3689,1.0,0.0,0.0,0.0,1.0,1.0,0.8525074462356528,0.10577985840821474,0.7143207964192684,0.9270190201852696,0.9881286929933992,0.945803460712371,0.9754544283963004,0.9598228524430076
3690,1.0,0.0,0.0,0.0,1.0,1.0,0.8600927945661219,0.10725244199836953,0.7141980557636732,0.9279581091599582,0.9933601242255764,0.9535071999636214,0.9702869692803004,0.9633526900729013
3691,1.0,0.0,0.0,0.0,1.0,1.0,0.8638854687313564,0.10676157299967726,0.715547922104155,0.9437885392711528,0.997786708075192,0.9471549740151796,0.9697332626597646,0.9657403995821864
3692,1.0,0.0,0.0,0.0,1.0,1.0,0.8771597479325703,0.10847956768325606,0.7215609034966809,0.957069969728326,0.9845071100352863,0.9485064873179884,0.9684413978807644,0.9708137518893608
3693,1.0,0.0,0.0,0.0,1.0,1.0,0.8809524220978049,0.11032030302243012,0.7242606361776444,0.9711564067016764,0.9668007746368228,0.9613461214793096,0.9719479483392076,0.9777947258836944
3694,1.0,0.0,0.0,0.0,1.0,1.0,0.8885377704282738,0.11117930036421958,0.7274512378573001,0.9609605104386136,0.9680080457106648,0.9791863651724084,0.9655808502131716,0.9767477666874214
3695,1.0,0.0,0.0,0.0,1.0,1.0,0.8895912731681486,0.11093386586487344,0.7308872272244579,0.9678025028845,0.9792756788031092,0.9863494784797648,0.9725015845583932,0.9808362923763124
3696,1.0,0.0,0.0,0.0,1.0,1.0,0.8756848280213243,0.10921587118129457,0.7204565184673896,0.9671316811798558,0.9863179015143428,0.9848627829125184,0.9665036007122644,0.9770250901452782
3697,1.0,0.0,0.0,0.0,1.0,1.0,0.8929625301620119,0.11436987863795325,0.7414406766371214,0.9805472964485624,0.9830985119840978,0.986484660744202,0.9738857455077076,0.989170443199256
3698,1.0,0.0,0.0,0.0,1.0,1.0,0.9026549643493372,0.11743773966201382,0.7528531233915743,0.9864501999197601,0.9665996011684179,0.9825651999863582,0.9744393817268928,0.9938714041528204
3699,1.0,0.0,0.0,0.0,1.0,1.0,0.9047619698290864,0.1187875825965734,0.7549392464182503,0.985108658863494,0.9535210998424462,0.9735099474322988,0.9761003607858004,0.9923610268504676
3700,1.0,0.0,0.0,0.0,1.0,1.0,0.9039191354863441,0.12062829452982532,0.7555528560725377,0.9845720219703832,0.9583501073833428,0.9778348518696,0.9772999293944856,0.9932548267162812
3701,1.0,0.0,0.0,0.0,1.0,1.0,0.9123473181595556,0.12332802721078885,0.7589888454396956,0.9935604596356912,0.9412474458990356,0.9806730607396548,0.9705637873898932,0.996730816111917
3702,1.0,0.0,0.0,0.0,1.0,1.0,0.9174041634617972,0.12320530996111573,0.7603387117801772,0.9999999999999998,0.9360160914213294,0.9899985747087338,0.9710251274387643,1.0
